DATA CARTA;REGIÃO;MASSA DE AR;DESCRIÇÃO;;;;;;;;;;;;;;;;;;
2023-01-09 00:00:00;Centro;mTa;A região apresenta fluxo marítimo predominante sob influência da alta pressão do Atlântico, caracterizando o domínio da massa Tropical Atlântica com transporte de umidade.;Verão;;;;;;;;;;;;;;;;;
2023-01-09 00:00:00;Sul;mPa;A região delimitada encontra-se no setor pós-frontal, sob influência de uma massa de ar mais fria e estável que avança do quadrante sul logo após a passagem da frente fria.;Verão;;;;;;;;;;;;;;;;;
2023-01-10 00:00:00;Norte;mEc;Região central da bacia amazônica sob influência de ar quente e úmido característico da Massa Equatorial Continental, sem atuação de sistemas frontais extratropicais.;Verão;;;;;;;;;;;;;;;;;
2023-01-10 00:00:00;Nordeste;mTa;Região sob influência direta da circulação marítima da alta subtropical, caracterizando o domínio de uma massa de ar quente e úmida transportada do oceano para o continente.;Verão;;;;;;;;;;;;;;;;;
2023-01-10 00:00:00;Litoral;mTa;A regiao delimitada encontra-se sob a influencia direta do fluxo maritimo do Atlantico Sul, caracterizando a predominancia da Massa Tropical Atlantica (mTa) com caracteristicas tro;Verão;;;;;;;;;;;;;;;;;
2023-01-10 00:00:00;Centro;mTa;Região sob influência direta do fluxo de umidade do Atlântico associado à borda ocidental da ASAS, caracterizando uma massa de ar tropical, quente e úmida sobre o Brasil Central.;Verão;;;;;;;;;;;;;;;;;
2023-01-10 00:00:00;Sul;mPa;A região delimitada situa-se sob influência de massa de ar pós-frontal, apresentando valores de temperatura e ponto de orvalho em declínio, características clássicas da mPa.;Verão;;;;;;;;;;;;;;;;;
2023-01-11 00:00:00;Norte;mEc;A região selecionada está situada sobre o interior do continente e bacia amazônica, sob domínio da Massa Equatorial Continental, caracterizada por altas temperaturas e elevada umid;Verão;;;;;;;;;;;;;;;;;
2023-01-11 00:00:00;Nordeste;mTa;Predomínio de ar tropical quente e úmido transportado por fluxo marítimo persistente do Atlântico Sul, cobrindo a faixa litorânea e o interior do Nordeste brasileiro.;Verão;;;;;;;;;;;;;;;;;
2023-01-11 00:00:00;Litoral;mTa;A região delimitada encontra-se sob influência do escoamento marítimo de leste, característico da Massa Tropical Atlântica, mantendo condições de umidade e calor no setor costeiro.;Verão;;;;;;;;;;;;;;;;;
2023-01-11 00:00:00;Centro;mTa;Região central sob influência das correntes de ar úmido do oceano, caracterizando a dominância da massa tropical atlântica no setor indicado.;Verão;;;;;;;;;;;;;;;;;
2023-01-11 00:00:00;Sul;mTa;Predomínio de valores de umidade elevados e temperaturas tropicais na região sob influência do transporte de umidade do oceano, caracterizando o domínio da massa Tropical Atlântica;Verão;;;;;;;;;;;;;;;;;
2023-01-12 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica. A ausência de sistemas frontais e a característica umidade térmica predominam, definindo a influência da Massa Equatorial Continental;Verão;;;;;;;;;;;;;;;;;
2023-01-12 00:00:00;Nordeste;mTa;A região delimitada está sob forte influência de escoamento marítimo associado ao Anticiclone do Atlântico Sul, caracterizando o predomínio de características da massa Tropical Atl;Verão;;;;;;;;;;;;;;;;;
2023-01-12 00:00:00;Litoral;mTa;Predominio da massa Tropical Atlantica na regiao costeira sob influencia da circulacao do anticiclone subtropical, caracterizada por temperaturas elevadas e alta umidade.;Verão;;;;;;;;;;;;;;;;;
2023-01-12 00:00:00;Centro;mTc;Região central situada sobre o continente sob influência da subsidência e baixas pressões térmicas características do interior, mantendo a estabilidade da massa Tropical Continenta;Verão;;;;;;;;;;;;;;;;;
2023-01-12 00:00:00;Sul;mPa;A região delimitada localiza-se à retaguarda da frente fria, sob influência direta do ingresso de ar frio e seco característico da Massa Polar Atlântica.;Verão;;;;;;;;;;;;;;;;;
2023-01-13 00:00:00;Norte;mEc;Predominancia da Massa Equatorial Continental na regiao amazonica, caracterizada por altas temperaturas e elevada umidade, consistente com a epoca do ano e posicao geografica.;Verão;;;;;;;;;;;;;;;;;
2023-01-13 00:00:00;Nordeste;mTa;A região delimitada está sob forte influência do escoamento marítimo oriundo do Atlântico Sul, caracterizando o domínio da massa tropical atlântica sobre o setor leste do Nordeste.;Verão;;;;;;;;;;;;;;;;;
2023-01-13 00:00:00;Litoral;mTa;Regiao sob fluxo predominante de leste/sudeste associado a alta subtropical, caracterizando o dominio da massa Tropical Atlantica no litoral do Nordeste brasileiro.;Verão;;;;;;;;;;;;;;;;;
2023-01-13 00:00:00;Centro;mEc;Região central caracterizada por baixas pressões relativas e alta umidade, indicando o domínio da Massa Equatorial Continental sobre o continente durante o verão.;Verão;;;;;;;;;;;;;;;;;
2023-01-13 00:00:00;Sul;mPa;A região delimitada situa-se na retaguarda de um sistema frontal, caracterizando a atuação da mPa, evidenciada pelos gradientes de pressão e condições meteorológicas associadas.;Verão;;;;;;;;;;;;;;;;;
2023-01-14 00:00:00;Norte;mEc;Regiao central e norte da Amazonia sob influencia de massa quente e umida de origem continental, caracteristica da epoca do ano, sem interferencia de sistemas frontais.;Verão;;;;;;;;;;;;;;;;;
2023-01-14 00:00:00;Nordeste;mEa;A região delimitada sob influência da circulação marítima equatorial, apresentando características de ar quente e úmido típicas da Massa Equatorial Atlântica predominante no setor.;Verão;;;;;;;;;;;;;;;;;
2023-01-14 00:00:00;Litoral;mTa;Região sob influência direta do escoamento de leste/sudeste associado ao gradiente de pressão oceânico, caracterizando predomínio de ar tropical quente e úmido no litoral.;Verão;;;;;;;;;;;;;;;;;
2023-01-14 00:00:00;Centro;mEc;Região sob influência da Massa Equatorial Continental (mEc), caracterizada por umidade elevada e temperaturas típicas da extensão do núcleo convectivo amazônico sobre o interior do;Verão;;;;;;;;;;;;;;;;;
2023-01-14 00:00:00;Sul;mTa;A região demarcada apresenta domínio de um campo de alta pressão, caracterizando a influência da Massa Tropical Atlântica com escoamento de leste-nordeste e umidade oceânica.;Verão;;;;;;;;;;;;;;;;;
2023-01-15 00:00:00;Norte;mEc;Regiao central e norte da Amazonia sob dominio de massa de ar quente e umida caracteristica, sem a influencia direta de sistemas frontais ou circulação maritima.;Verão;;;;;;;;;;;;;;;;;
2023-01-15 00:00:00;Nordeste;mEa;A região delimitada encontra-se sob influência predominante do escoamento marítimo de leste, característico da Massa Equatorial Atlântica, que mantém o transporte de umidade e calo;Verão;;;;;;;;;;;;;;;;;
2023-01-15 00:00:00;Litoral;mTa;Regiao sob dominio da circulacao maritima de um centro de alta pressao, caracterizando a atuacão da massa tropical atlantica, com predominio de umidade e calor caracteristicos.;Verão;;;;;;;;;;;;;;;;;
2023-01-15 00:00:00;Centro;mEc;Região sob domínio da Massa Equatorial Continental, caracterizada pela presença de ar quente e úmido transportado da bacia amazônica para o Brasil Central.;Verão;;;;;;;;;;;;;;;;;
2023-01-15 00:00:00;Sul;mTa;A região delimitada encontra-se sob o fluxo do quadrante norte/nordeste associado à célula de alta pressão, caracterizando a predominância da Massa Tropical Atlântica.;Verão;;;;;;;;;;;;;;;;;
2023-01-16 00:00:00;Norte;mEc;A região do retângulo abrange a porção norte e central do país, sob influência direta da circulação amazônica, caracterizada por ar quente e alta umidade, predominante na época.;Verão;;;;;;;;;;;;;;;;;
2023-01-16 00:00:00;Nordeste;mTa;Predominancia da mTa sobre a regiao, caracterizada por ventos maritimos que transportam umidade do Atlantico Sul para o interior do Nordeste, mantendo temperaturas elevadas.;Verão;;;;;;;;;;;;;;;;;
2023-01-16 00:00:00;Litoral;mTa;Regiao sob fluxo marítimo do quadrante leste/sudeste, com características de ar quente e úmido transportado pela circulação oceânica direta para o litoral central do Brasil.;Verão;;;;;;;;;;;;;;;;;
2023-01-16 00:00:00;Centro;mEc;Região do interior do continente, centralizada sobre o território brasileiro, caracterizada por temperaturas elevadas e umidade, sob domínio de massa de ar quente e úmida continent;Verão;;;;;;;;;;;;;;;;;
2023-01-16 00:00:00;Sul;mTa;Regiao sob predominio da circulacao periferica da alta pressao subtropical, caracterizando o aporte de umidade e calor vindos do oceano, configurando a massa tropical atlantica.;Verão;;;;;;;;;;;;;;;;;
2023-01-17 00:00:00;Norte;mEc;A região amazônica delimitada apresenta características de ar quente e úmido, típicas da massa Equatorial Continental, sem influência de sistemas frontais ou massas de origem polar;Verão;;;;;;;;;;;;;;;;;
2023-01-17 00:00:00;Nordeste;mTa;Predominio da massa tropical atlantica na regiao nordeste, mantendo caracteristicas quentes e umidas sob influencia do escoamento de leste do anticiclone subtropical do Atlantico S;Verão;;;;;;;;;;;;;;;;;
2023-01-17 00:00:00;Litoral;mTa;A região delimitada está sob forte influência do fluxo marítimo tropical, apresentando características de ar quente e úmido típicas da Massa Tropical Atlântica no litoral brasileir;Verão;;;;;;;;;;;;;;;;;
2023-01-17 00:00:00;Centro;mTa;Região sob influência da circulação da ASAS, apresentando características de massa tropical marítima, quente e úmida, predominante no setor central do Brasil.;Verão;;;;;;;;;;;;;;;;;
2023-01-17 00:00:00;Sul;mTa;A região apresenta campo de pressão característico da periferia da ASAS, favorecendo o transporte de umidade e calor sobre o setor, definindo o domínio da massa Tropical Atlântica.;Verão;;;;;;;;;;;;;;;;;
2023-01-18 00:00:00;Norte;mEc;Regiao sobre a bacia Amazonica apresentando caracteristicas tipicas de massa de ar quente e umida, mantendo estabilidade termica e umidade elevada sem influencia de sistemas fronta;Verão;;;;;;;;;;;;;;;;;
2023-01-18 00:00:00;Nordeste;mTa;Região sob influência direta da circulação marítima da alta subtropical, caracterizada por transporte de ar quente e úmido vindo do oceano sobre o setor oriental do Nordeste.;Verão;;;;;;;;;;;;;;;;;
2023-01-18 00:00:00;Litoral;mTa;Regiao sob influencia do escoamento do quadrante leste/nordeste provenientes do oceano Atlantico, caracterizando a predominancia da massa Tropical Atlantica.;Verão;;;;;;;;;;;;;;;;;
2023-01-18 00:00:00;Centro;mEc;Região sob influência predominante da massa equatorial continental, caracterizada por elevados teores de umidade e instabilidade, típica da convergência de umidade sobre o interior;Verão;;;;;;;;;;;;;;;;;
2023-01-18 00:00:00;Sul;mTa;Regiao sob influencia direta do fluxo zonal de leste/nordeste associado ao escoamento da ASAS, caracterizando o dominio de ar quente e umido de origem tropical.;Verão;;;;;;;;;;;;;;;;;
2023-01-19 00:00:00;Norte;mEc;Região localizada sobre a bacia amazônica, caracterizada por altas temperaturas e elevada umidade, mantendo as propriedades físicas da massa equatorial continental.;Verão;;;;;;;;;;;;;;;;;
2023-01-19 00:00:00;Nordeste;mTa;Região sob influência direta do escoamento marítimo tropical, transportando umidade do Atlântico para a costa e o interior do Nordeste, caracterizando o domínio da massa Tropical A;Verão;;;;;;;;;;;;;;;;;
2023-01-19 00:00:00;Litoral;mTa;A região do litoral leste/nordeste está sob influência do escoamento marítimo de leste, característico da massa tropical atlântica, garantindo condições de umidade e calor.;Verão;;;;;;;;;;;;;;;;;
2023-01-19 00:00:00;Centro;mTa;A região apresenta características de instabilidade tropical e circulação marítima, sob influência da circulação da ASAS, configurando o predomínio da massa Tropical Atlântica.;Verão;;;;;;;;;;;;;;;;;
2023-01-19 00:00:00;Sul;mTa;A região apresenta fluxo de ventos do quadrante marítimo sob influência de alta pressão, caracterizando o domínio da massa de ar tropical atlântica quente e úmida sobre o setor.;Verão;;;;;;;;;;;;;;;;;
2023-01-20 00:00:00;Norte;mEc;A regiao delimitada compreende a parte interna da Amazonia, onde a Massa Equatorial Continental estabelece seu domínio característico de baixas pressões e alta umidade.;Verão;;;;;;;;;;;;;;;;;
2023-01-20 00:00:00;Nordeste;mTa;Predominância de ar quente e úmido transportado pelo fluxo de leste sobre a região, característico da atuação da circulação marítima tropical no setor leste do Nordeste.;Verão;;;;;;;;;;;;;;;;;
2023-01-20 00:00:00;Litoral;mTa;Regiao sob incidencia de fluxo marítimo típico da circulacao da alta subtropical, caracterizando a predominancia de massa tropical atlantica, quente e umida, no litoral sudeste.;Verão;;;;;;;;;;;;;;;;;
2023-01-20 00:00:00;Centro;mEc;Região situada no centro do continente sob influência da umidade amazônica, apresentando instabilidades típicas de massas quentes e úmidas de origem equatorial (convecção).;Verão;;;;;;;;;;;;;;;;;
2023-01-20 00:00:00;Sul;mTa;Regiao sob fluxo de leste/nordeste com circulacao anticiclonica caracteristica da ASAS, estabelecendo a dominancia da massa de ar quente e umida sobre o setor.;Verão;;;;;;;;;;;;;;;;;
2023-01-21 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, onde a mEc é predominante, caracterizando-se por ar quente e úmido e instabilidade convectiva típica da estação.;Verão;;;;;;;;;;;;;;;;;
2023-01-21 00:00:00;Nordeste;mTa;Predominância da Massa Tropical Atlântica, caracterizada pelo escoamento de leste/sudeste associado ao transporte de umidade oceânica sobre a região nordeste.;Verão;;;;;;;;;;;;;;;;;
2023-01-21 00:00:00;Litoral;mTa;Predominância de fluxo marítimo sob influência do sistema de alta pressão oceânico, com características térmicas e de umidade típicas da Massa Tropical Atlântica no litoral.;Verão;;;;;;;;;;;;;;;;;
2023-01-21 00:00:00;Centro;mEc;Predominância de ar quente e úmido de origem continental. A região central encontra-se sob influência direta da massa equatorial, apresentando características de instabilidade e um;Verão;;;;;;;;;;;;;;;;;
2023-01-21 00:00:00;Sul;mPa;A região encontra-se situada a retaguarda de um sistema frontal, caracterizada por temperaturas amenas e condições típicas de pós-frontal, sob domínio da massa polar atlântica.;Verão;;;;;;;;;;;;;;;;;
2023-01-22 00:00:00;Norte;mEc;Regiao central e norte da Amazonia sob influencia direta da massa de ar quente e umida caracteristica da bacia continental, mantendo condicoes de estabilidade térmica.;Verão;;;;;;;;;;;;;;;;;
2023-01-22 00:00:00;Nordeste;mEa;A região delimitada está sob forte influência do fluxo marítimo tropical, caracterizando o domínio da massa Equatorial Atlântica, quente e úmida, predominante no setor do Nordeste.;Verão;;;;;;;;;;;;;;;;;
2023-01-22 00:00:00;Litoral;mTa;A região delimitada pelo retângulo encontra-se sob o domínio do fluxo marítimo da circulação anticiclônica do Atlântico Sul, caracterizando a atuação da mTa no litoral do Nordeste.;Verão;;;;;;;;;;;;;;;;;
2023-01-22 00:00:00;Centro;mEc;A região central encontra-se sob domínio da circulação equatorial, caracterizada por temperaturas elevadas e alta umidade, típicas da massa de ar Equatorial Continental.;Verão;;;;;;;;;;;;;;;;;
2023-01-22 00:00:00;Sul;mTa;Regiao sob fluxo predominante de leste/sudeste, mantendo caracteristicas de ar quente e umido oceanico, tipico da circulacao de alta pressao no Atlantico Sul.;Verão;;;;;;;;;;;;;;;;;
2023-01-23 00:00:00;Norte;mEc;Região centrada na bacia amazônica, caracterizada por alta umidade e temperaturas elevadas típicas do domínio da Massa Equatorial Continental durante o verão austral.;Verão;;;;;;;;;;;;;;;;;
2023-01-23 00:00:00;Nordeste;mTa;Região sob influência direta do fluxo de leste/sudeste associado ao transporte marítimo, caracterizando predominância de ar quente e úmido de origem tropical atlântica.;Verão;;;;;;;;;;;;;;;;;
2023-01-23 00:00:00;Litoral;mTa;Região sob influência direta da circulação marítima da Alta Subtropical do Atlântico Sul, caracterizando o predomínio de ar quente e úmido típico da massa Tropical Atlântica.;Verão;;;;;;;;;;;;;;;;;
2023-01-23 00:00:00;Centro;mTa;Região sob influência da circulação anticiclônica oceânica, caracterizada por transporte de umidade e temperaturas elevadas típicas da massa tropical atlântica no interior do Brasi;Verão;;;;;;;;;;;;;;;;;
2023-01-23 00:00:00;Sul;mTa;A região encontra-se sob influência do fluxo equatorial/tropical marítimo, caracterizado por temperaturas elevadas e transporte de umidade, predominando sobre o setor.;Verão;;;;;;;;;;;;;;;;;
2023-01-24 00:00:00;Norte;mEc;Região central da Bacia Amazônica sob domínio da massa com características de alta temperatura e elevados teores de umidade, sem influência de sistemas extratropicais.;Verão;;;;;;;;;;;;;;;;;
2023-01-24 00:00:00;Nordeste;mTa;Predominancia da mTa sobre a regiao, caracterizada pelo fluxo maritimo quente e umido associado ao anticiclone subtropical, mantendo as condicoes de estabilidade basica local.;Verão;;;;;;;;;;;;;;;;;
2023-01-24 00:00:00;Litoral;mTa;A regiao compreendida pelo poligono encontra-se sob a influência direta do escoamento marítimo associado à circulação da alta pressão subtropical, caracterizando a mTa.;Verão;;;;;;;;;;;;;;;;;
2023-01-24 00:00:00;Centro;mTa;A região central encontra-se sob influência da circulação marítima da alta pressão, estabelecendo o predomínio da massa Tropical Atlântica com características quentes e úmidas.;Verão;;;;;;;;;;;;;;;;;
2023-01-24 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de sistema frontal, com fluxo de sul/sudeste característico da incursão da Massa Polar Atlântica, reduzindo temperaturas e umidade.;Verão;;;;;;;;;;;;;;;;;
2023-01-25 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia Amazônica, sob influência direta e predominante da Massa Equatorial Continental, caracterizada por ser quente e úmida.;Verão;;;;;;;;;;;;;;;;;
2023-01-25 00:00:00;Nordeste;mTa;A regiao apresenta predominancia do escoamento de leste vindo do Oceano Atlantico, caracteristico da circulacao de alta pressao que transporta ar quente e umido para o setor orient;Verão;;;;;;;;;;;;;;;;;
2023-01-25 00:00:00;Litoral;mTa;A região delimitada situa-se sob influência do escoamento marítimo do Atlântico Sul, caracterizado por ar quente e úmido, predominante no litoral leste brasileiro.;Verão;;;;;;;;;;;;;;;;;
2023-01-25 00:00:00;Centro;mEc;Região situada no interior continental amazônico, caracterizando-se por ar quente e úmido sob influência direta da massa de ar Equatorial Continental.;Verão;;;;;;;;;;;;;;;;;
2023-01-25 00:00:00;Sul;mTa;Regiao sob influencia do fluxo maritimo do Atlantico Sul, caracterizado por temperaturas elevadas e alta umidade, sem a presenca ou avanco de ar de origem polar na area delimitada.;Verão;;;;;;;;;;;;;;;;;
2023-01-26 00:00:00;Norte;mEc;A regiao apresenta predominancia da massa de origem amazonica, caracterizada pelo ar quente e umido, que domina o interior do continente na ausência de sistemas frontais atuantes.;Verão;;;;;;;;;;;;;;;;;
2023-01-26 00:00:00;Nordeste;mTa;Predominância de fluxo marítimo oriundo do Atlântico Tropical, apresentando características térmicas elevadas e umidade transportada sobre a região Nordeste.;Verão;;;;;;;;;;;;;;;;;
2023-01-26 00:00:00;Litoral;mTa;A região delimitada está sob influência do fluxo marítimo quente e úmido de leste/nordeste característico da Massa Tropical Atlântica, garantindo condições de estabilidade térmica.;Verão;;;;;;;;;;;;;;;;;
2023-01-26 00:00:00;Centro;mTc;A região central encontra-se sob influência de subsidência e aquecimento característico da mTc, posicionada sobre a Depressão do Chaco, mantendo condições quentes e de menor umidad;Verão;;;;;;;;;;;;;;;;;
